6	193	2
6	245	7
6	256	8
6	273	9
6	286	4
6	305	9
6	338	7
6	343	6
6	347	9
6	416	5
6	427	9
6	639	7
6	675	7
6	687	7
6	707	9
6	747	7
6	786	9
6	838	7
6	979	6
6	989	7
6	994	9
6	1044	9
6	1112	6
6	1152	7
6	1168	8
6	1224	8
6	1245	9
6	1258	6
6	1347	8
6	1370	8
6	1373	8
6	1401	7
6	1404	6
6	1420	8
6	1458	8
6	1509	8
6	1534	6
6	1572	7
6	1599	6
6	1607	4
6	1693	7
6	1697	4
6	1821	6
6	1827	6
6	1866	7
6	1945	5
6	2103	6
6	2163	6
6	2216	5
6	2223	8
6	2236	7
6	2284	8
6	2307	4
6	2363	3
6	2366	6
6	2515	8
6	2545	8
6	2568	6
6	2570	7
6	2668	6
6	2672	6
6	2675	7
6	2703	3
6	2738	7
6	2775	8
6	2846	6
6	2847	7
6	2878	9
6	2883	4
6	2888	7
6	2894	8
6	2918	7
6	2933	7
6	2961	7
6	2979	8
6	3156	8
6	3178	5
6	3204	6
6	3213	8
6	3249	7
6	3292	8
6	3293	7
6	3504	8
6	3578	5
6	3762	7
6	3830	7
6	4076	7
6	4273	8
6	4281	9
6	4303	6
6	4360	9
6	4531	7
7	15	8
7	20	9
7	26	9
7	38	7
7	44	6
7	47	9
7	48	8
7	52	8
7	66	8
7	69	9
7	94	8
7	99	8
7	127	8
7	161	8
7	178	6
7	182	8
7	273	7
7	286	6
7	305	8
7	312	8
7	402	7
7	419	7
7	453	8
7	632	6
7	639	7
7	655	10
7	675	8
7	731	10
7	747	8
7	756	8
7	760	5
7	763	7
7	764	6
7	779	8
7	786	7
7	894	6
7	901	5
7	979	7
7	989	7
7	994	7
7	1044	7
7	1101	6
7	1152	5
7	1248	6
7	1267	6
7	1282	7
7	1315	4
7	1401	6
7	1528	7
7	1560	7
7	1720	8
7	1818	6
7	1830	8
7	1837	5
7	1842	6
7	1845	6
7	1866	4
7	1995	5
7	2291	6
7	2439	4
7	2445	2
7	2547	6
7	2703	2
7	2816	6
7	2963	6
7	3156	3
7	3572	6
7	3639	3
7	3739	7
7	3771	1
8	7	10
8	11	8
8	15	9
8	16	8
8	17	9
8	24	7
8	26	7
8	28	9
8	37	10
8	38	10
8	42	10
8	43	10
8	44	7
8	47	7
8	48	9
8	51	9
8	52	9
8	55	9
8	61	7
8	62	7
8	66	8
8	69	8
8	94	8
8	97	8
8	106	7
8	109	7
8	111	9
8	112	7
8	113	9
8	127	9
8	134	3
8	139	9
8	144	8
8	149	10
8	159	10
8	161	10
8	165	8
8	168	7
8	176	8
8	178	9
8	194	1
8	204	8
8	208	10
8	218	9
8	224	9
8	227	7
8	228	9
8	245	10
8	256	8
8	260	7
8	269	7
8	273	10
8	285	8
8	287	6
8	298	7
8	305	9
8	317	7
8	334	7
8	336	10
8	363	10
8	405	7
8	417	10
8	427	9
8	460	8
8	479	7
8	534	8
8	546	10
8	565	4
8	639	9
8	655	9
8	656	10
8	675	10
8	687	10
8	707	8
8	747	8
8	786	8
8	824	9
8	894	9
8	901	9
8	979	8
8	989	9
8	994	8
8	1044	7
8	1084	7
8	1112	9
8	1152	6
8	1245	8
8	1258	6
8	1282	8
8	1305	8
8	1322	7
8	1347	9
8	1370	9
8	1373	8
8	1401	10
8	1404	10
8	1420	9
8	1509	9
8	1523	10
8	1572	6
8	1599	1
8	1624	8
8	1657	10
8	1707	8
8	1745	7
8	1773	8
8	1777	7
8	1780	8
8	1788	7
8	1797	9
12	7	9
12	8	7
12	11	7
12	15	7
12	17	9
12	20	6
12	21	5
12	26	9
12	28	8
12	32	9
12	33	8
12	37	10
12	38	9
12	42	8
12	43	8
12	44	8
12	47	7
12	48	8
12	49	8
12	51	9
12	52	6
12	61	9
12	62	9
12	66	9
12	69	7
12	81	7
12	84	6
12	87	8
12	90	8
12	91	5
12	92	7
12	94	8
12	95	8
12	98	7
12	103	8
12	106	6
12	111	6
12	112	8
12	113	9
12	119	8
12	123	9
12	128	3
12	134	9
12	138	7
12	139	9
12	146	8
12	149	8
12	152	9
12	154	8
12	158	9
12	159	9
12	161	8
12	165	5
12	166	3
12	167	5
12	168	7
12	176	7
12	178	9
12	179	7
12	195	6
12	211	8
12	216	9
12	218	4
12	220	6
12	224	7
12	227	6
12	228	7
12	244	3
12	245	6
12	248	9
12	256	8
12	269	7
12	273	6
12	280	6
12	285	8
12	286	9
12	305	7
12	334	10
12	336	9
12	338	9
12	343	9
12	363	9
12	402	7
12	453	8
12	460	6
12	476	7
12	534	9
12	543	6
12	565	7
12	566	6
12	632	5
12	639	9
12	656	6
12	674	8
12	675	7
12	687	7
12	707	6
12	731	8
12	747	8
12	763	8
12	786	7
12	803	7
12	806	9
12	821	8
12	823	6
12	838	5
12	846	7
12	847	9
12	871	8
12	878	6
12	894	7
12	979	8
12	989	6
12	994	7
12	1017	6
12	1044	7
12	1084	6
12	1112	5
12	1152	3
12	1154	7
12	1239	8
12	1245	6
12	1248	6
12	1258	8
12	1282	5
12	1305	6
12	1322	8
12	1330	7
12	1347	7
12	1370	6
12	1373	7
12	1375	6
12	1396	6
12	1401	6
12	1404	6
12	1420	6
12	1458	5
12	1509	5
12	1523	6
12	1599	7
12	1607	8
12	1625	5
12	1636	8
12	1637	7
12	1657	5
12	1660	9
12	1679	7
12	1693	6
12	1697	7
12	1707	5
12	1720	6
12	1745	6
12	1752	9
12	1777	5
12	1780	8
12	1788	6
12	1797	7
15	7	9
15	11	7
15	15	10
15	16	8
15	17	9
15	20	10
15	24	9
15	26	8
15	28	10
15	32	8
15	37	10
15	38	8
15	42	10
15	43	10
15	44	5
15	47	10
15	48	8
15	51	8
15	52	8
15	55	8
15	58	10
15	61	8
15	62	10
15	66	10
15	68	8
15	69	10
15	74	8
15	80	8
15	87	10
15	91	7
15	94	7
15	97	7
15	98	6
15	99	7
15	103	6
15	104	9
15	106	7
15	109	7
15	110	6
15	245	7
15	286	8
15	427	9
16	5	10
16	7	10
16	11	2
16	15	4
16	16	9
16	17	9
16	20	9
16	24	7
16	26	3
16	28	9
16	32	5
16	37	8
16	38	6
16	42	10
16	43	9
16	44	1
16	47	10
16	48	1
16	49	4
16	51	6
16	52	4
16	53	10
16	54	7
16	55	10
16	58	10
16	61	6
16	62	4
16	66	6
16	68	10
16	69	4
16	74	8
16	78	9
16	80	9
16	81	9
16	84	8
16	87	9
16	91	7
16	94	4
16	95	9
16	97	3
16	103	2
16	104	7
16	106	1
16	109	5
16	113	5
16	123	2
16	127	2
16	133	10
16	137	5
16	138	1
16	139	2
16	144	4
16	149	3
16	152	10
16	157	8
16	159	5
16	162	8
16	166	8
16	167	8
16	168	8
16	170	1
16	178	3
16	193	7
16	200	1
16	220	3
16	223	9
16	228	6
16	245	8
16	248	6
16	260	2
16	262	3
16	269	4
16	273	8
16	278	8
16	280	10
16	285	8
16	286	2
16	299	4
16	302	10
16	305	3
16	312	10
16	314	7
16	316	8
16	320	7
16	322	5
16	326	6
16	334	9
16	336	5
16	338	1
16	343	1
16	347	9
16	349	10
16	363	4
16	371	10
16	378	5
16	382	9
16	402	7
16	410	5
16	416	5
16	417	9
16	426	7
16	428	6
16	431	5
16	453	6
16	468	8
16	483	4
16	510	8
16	534	9
16	543	1
16	547	6
16	566	5
16	599	2
16	623	4
16	632	1
16	639	6
16	650	6
16	655	2
16	656	3
16	675	5
16	682	6
16	686	7
16	687	2
16	707	8
16	719	5
16	731	1
16	747	2
16	756	10
16	760	3
16	763	3
16	770	8
16	779	9
16	786	7
16	803	8
16	806	9
16	821	5
16	823	1
16	824	5
16	838	4
16	846	2
16	847	7
16	878	10
16	894	9
16	901	8
16	939	10
16	949	8
16	994	8
16	1017	9
16	1044	8
16	1084	1
16	1101	4
16	1107	5
16	1112	4
16	1152	1
16	1154	1
16	1162	6
16	1202	4
16	1224	3
16	1236	4
16	1239	8
16	1245	8
16	1248	1
16	1258	4
16	1267	10
16	1282	8
16	1299	1
16	1305	9
16	1322	1
16	1330	3
16	1344	2
16	1370	7
16	1373	7
16	1375	2
16	1396	1
16	1401	4
16	1404	9
16	1420	2
16	1458	7
16	1509	2
16	1523	6
16	1528	2
16	1534	9
16	1548	7
16	1578	6
16	1604	9
16	1624	9
16	1636	3
16	1679	1
16	1693	3
16	1707	9
16	1745	9
16	1773	8
16	1777	9
16	1780	9
16	1788	7
16	1789	8
16	1797	2
16	1816	3
16	1818	4
16	1830	8
16	1837	8
16	1841	2
16	1866	1
16	1868	5
16	1887	8
16	1921	7
16	1938	8
16	1984	8
16	1987	8
16	1995	2
16	2068	8
16	2124	7
16	2150	9
16	2156	2
16	2160	1
16	2195	9
16	2242	2
16	2284	5
16	2285	5
16	2294	2
16	2299	2
16	2302	8
16	2346	3
16	2366	5
16	2446	1
16	2526	9
16	2559	8
16	2580	8
16	2603	3
16	2620	8
16	2622	5
16	2623	8
16	2627	2
16	2632	3
16	2676	1
16	2686	4
16	2703	1
16	2737	5
16	2738	8
16	2771	4
16	2788	2
16	2830	8
16	2878	2
16	2883	5
16	2894	5
16	2918	8
16	2941	1
16	2961	9
16	3014	5
16	3023	10
16	3052	7
16	3113	9
16	3178	7
16	3222	7
16	3249	9
16	3268	7
16	3276	7
16	3293	3
16	3339	10
16	3368	7
16	3424	9
16	3478	8
16	3516	10
16	3530	1
16	3534	5
16	3572	8
16	3637	9
16	3639	1
16	3670	4
16	3771	1
16	3774	5
16	3830	9
16	3839	8
16	4041	5
16	4096	7
17	5	7
17	7	10
17	15	5
17	16	7
17	17	7
17	21	10
17	24	7
17	26	10
17	32	7
17	36	10
17	37	10
17	40	9
17	42	7
17	43	10
17	44	5
17	47	10
17	48	7
17	51	10
17	52	5
17	55	7
17	58	10
17	61	10
17	62	7
17	65	10
17	66	7
17	80	7
17	81	10
17	84	10
17	87	7
17	91	7
17	94	10
17	97	7
17	99	10
17	103	10
17	106	7
17	109	10
17	111	10
17	112	2
17	113	10
17	118	10
17	119	8
17	123	10
17	133	9
17	139	10
17	144	10
17	146	9
17	149	10
17	157	7
17	158	9
17	159	10
17	162	10
17	166	10
17	167	10
17	168	7
17	170	10
17	176	5
17	178	7
17	193	10
17	200	5
17	220	10
17	223	9
17	224	10
17	227	7
17	228	10
17	245	7
17	248	10
17	256	5
17	273	10
17	281	8
17	305	5
17	312	10
17	336	10
17	343	9
17	363	9
17	371	7
17	402	10
17	417	10
17	428	10
17	453	10
17	483	10
17	543	9
17	566	10
17	599	10
17	632	2
17	639	7
17	656	10
17	675	7
17	687	7
17	707	7
17	747	7
17	756	7
17	763	8
17	770	10
17	786	5
17	806	9
17	821	10
17	823	6
17	838	6
17	871	6
17	894	5
17	979	1
17	994	5
17	1017	10
17	1044	5
17	1084	7
17	1101	10
17	1107	5
17	1112	5
17	1152	7
17	1154	8
17	1202	7
17	1224	8
17	1239	8
17	1245	5
17	1248	6
17	1258	7
17	1267	10
17	1282	7
17	1305	10
17	1330	7
17	1344	10
17	1370	10
17	1373	7
17	1375	5
17	1396	10
17	1401	7
17	1458	7
17	1509	9
17	1523	10
17	1534	5
17	1572	10
17	1578	7
17	1587	9
17	1599	7
17	1604	7
17	1607	9
17	1624	10
17	1636	7
17	1637	5
17	1657	7
17	1707	9
17	1745	9
17	1773	9
17	1777	8
17	1780	10
17	1788	10
17	1797	7
17	1868	9
17	1887	10
17	1984	8
17	2068	10
17	2150	8
17	2446	2
17	2738	10
17	2750	5
17	2778	10
17	3023	10
17	3178	10
17	3339	10
17	3467	3
17	3670	10
17	3762	10
18	7	10
18	15	6
18	16	10
18	17	9
18	24	10
18	26	9
18	28	8
18	38	4
18	42	10
18	43	10
18	44	10
18	47	10
18	48	9
18	51	10
18	55	10
18	58	9
18	61	10
18	62	10
18	68	7
18	80	8
18	87	9
18	91	10
18	94	10
18	97	8
18	98	10
18	99	10
18	106	8
18	109	10
18	112	10
18	113	10
18	133	10
18	138	4
18	139	9
18	144	9
18	149	10
18	152	9
18	157	10
18	159	10
18	162	10
18	168	10
18	176	10
18	178	10
18	200	8
18	220	10
18	223	5
18	245	8
18	256	10
18	273	10
18	286	8
18	312	10
18	317	4
18	336	10
18	338	6
18	363	10
18	371	10
18	402	10
18	428	5
18	483	9
18	534	8
18	543	8
18	566	10
18	632	10
18	639	10
18	656	10
18	675	10
18	687	4
18	707	10
18	747	10
18	803	10
18	821	10
18	838	6
18	894	10
18	979	5
18	1101	5
18	1112	9
18	1152	9
18	1154	7
18	1202	4
18	1224	9
18	1239	4
18	1248	4
18	1282	10
18	1305	10
18	1330	2
18	1347	10
18	1370	10
18	1373	10
18	1375	5
18	1396	7
18	1404	9
18	1509	8
18	1523	9
18	1624	10
18	1657	3
18	1707	8
18	1777	10
19	2	9
19	5	8
19	7	10
19	9	8
19	17	10
19	18	8
19	21	9
19	24	10
19	26	9
19	29	8
19	30	8
19	32	4
19	37	9
19	38	6
19	40	3
19	42	6
19	43	8
19	44	8
19	45	7
19	47	8
19	48	4
19	49	4
19	50	10
19	51	8
19	53	9
19	56	3
19	58	5
19	61	5
19	62	5
19	64	8
19	65	9
19	66	4
19	68	6
19	69	2
19	74	7
19	78	5
19	80	10
19	81	9
19	84	5
19	94	8
19	95	9
19	96	6
19	98	9
19	99	9
19	103	9
19	105	9
19	106	10
19	108	9
19	109	9
19	112	5
19	113	9
19	118	9
19	121	8
19	123	10
19	129	7
19	134	7
19	137	3
19	138	10
19	139	9
19	144	9
19	146	6
19	149	7
19	152	9
19	157	9
19	158	8
19	159	9
19	160	6
19	161	7
19	162	9
19	163	4
19	166	4
19	167	10
19	168	8
19	169	8
19	176	5
19	177	4
19	178	8
19	189	3
19	193	5
19	199	4
19	200	8
19	202	5
19	203	9
19	208	6
19	209	9
19	220	7
19	223	6
19	225	4
19	228	8
19	245	10
19	256	5
19	273	6
19	336	9
19	338	10
19	363	9
19	543	5
19	566	9
19	632	8
19	639	5
19	655	6
19	656	8
19	674	4
19	675	5
19	687	6
19	707	9
19	747	9
19	756	10
19	803	6
19	823	4
19	871	3
19	894	6
19	901	2
19	979	2
19	989	9
19	1033	9
19	1101	6
19	1112	6
19	1152	3
19	1202	3
19	1224	7
19	1239	6
19	1248	6
19	1258	5
19	1305	8
19	1330	4
19	1370	9
19	1373	9
19	1375	6
19	1401	5
19	1404	3
19	1458	4
19	1534	4
19	1572	2
19	1587	9
19	1604	5
19	1624	8
19	1636	9
19	1657	6
19	1720	3
19	1777	8
19	1788	8
20	7	7
20	15	9
20	17	8
20	20	9
20	28	7
20	37	8
20	38	5
20	43	10
20	44	6
20	47	10
20	51	9
20	52	10
20	54	2
20	61	5
20	62	9
20	66	5
20	69	9
20	73	9
20	91	9
20	94	7
20	106	10
20	123	10
20	131	6
20	133	10
20	134	6
20	137	8
20	138	10
20	139	7
20	149	9
20	152	1
20	156	8
20	167	7
20	168	9
20	177	8
20	178	8
20	224	10
20	245	10
20	280	9
20	286	6
20	305	9
20	336	8
20	349	10
20	356	1
20	426	9
20	572	7
20	639	8
20	650	9
20	687	8
20	707	9
20	747	7
20	786	7
20	878	8
20	901	5
20	994	7
20	1044	7
20	1152	7
20	1282	9
20	1299	1
20	1349	10
20	1373	8
20	1548	8
20	1669	7
20	1693	6
20	1816	7
20	1830	3
20	1845	5
20	1868	1
20	2092	6
20	2124	8
20	2126	8
20	2150	8
21	7	9
21	15	9
21	17	8
21	24	8
21	26	6
21	28	8
21	37	8
21	38	9
21	42	8
21	43	10
21	44	7
21	47	8
21	48	7
21	51	8
21	52	8
21	61	8
21	62	8
21	66	9
21	69	8
21	91	8
21	94	7
21	106	8
21	109	7
21	112	7
21	113	7
21	139	7
21	149	9
21	168	8
21	178	8
21	245	8
21	273	9
21	286	7
21	305	9
21	336	8
21	639	9
21	675	9
21	687	8
21	707	7
21	747	7
21	786	6
21	894	9
21	979	8
21	994	7
21	1044	7
21	1112	7
21	1152	6
21	1282	7
21	1370	8
21	1373	9
22	3	10
22	10	9
22	15	10
22	17	5
22	19	10
22	21	7
22	26	7
22	30	6
22	42	7
22	47	7
22	48	10
22	49	10
22	51	10
22	52	10
22	53	6
22	58	9
22	61	7
22	62	9
22	65	9
22	66	10
22	70	8
22	71	6
22	78	9
22	79	7
22	81	7
22	84	2
22	95	10
22	97	10
22	108	8
22	109	8
22	111	9
22	113	10
22	117	10
22	118	9
22	129	9
22	133	10
22	139	6
22	144	9
22	151	10
22	159	10
22	164	8
22	167	10
22	168	10
22	180	8
22	201	7
22	206	9
22	214	6
22	220	9
22	221	10
22	224	10
22	227	7
22	228	9
22	245	8
22	248	10
22	270	10
22	273	8
22	280	8
22	281	7
22	284	10
22	305	9
22	306	8
22	307	10
22	314	8
22	320	8
22	326	8
22	336	9
22	356	10
22	363	10
22	371	10
22	378	8
22	397	10
22	410	9
22	417	7
22	421	8
22	425	5
22	426	5
22	431	8
22	452	5
22	468	8
22	470	7
22	476	6
22	493	6
22	510	7
22	511	8
22	515	10
22	530	8
22	533	10
22	539	7
22	544	6
22	546	8
22	547	8
22	549	6
22	565	9
22	566	8
22	572	5
22	577	6
22	586	10
22	599	9
22	623	6
22	639	9
22	646	8
22	648	8
22	650	10
22	656	9
22	675	5
22	681	9
22	682	7
22	690	9
22	700	8
22	707	10
22	708	7
22	719	5
22	731	6
22	750	9
22	754	9
22	760	6
22	764	9
22	786	9
22	797	7
22	805	7
22	806	7
22	811	7
22	821	2
22	823	7
22	838	5
22	846	7
22	847	6
22	850	10
22	871	7
22	874	7
22	878	10
22	887	9
22	930	7
22	942	6
22	949	7
22	981	10
22	985	7
22	993	7
22	994	9
22	1001	7
22	1007	7
22	1009	7
22	1010	6
22	1028	10
22	1029	8
22	1044	10
22	1055	9
22	1072	8
22	1084	10
22	1109	7
22	1112	7
22	1149	7
22	1152	9
22	1182	10
22	1195	8
22	1208	7
22	1213	6
22	1236	7
22	1239	8
22	1245	10
22	1247	9
22	1278	6
22	1315	6
22	1334	7
22	1347	10
22	1349	10
22	1365	8
22	1373	10
22	1380	6
22	1394	7
22	1409	6
22	1414	7
22	1458	9
22	1468	9
22	1506	5
22	1528	4
22	1534	10
22	1541	4
22	1548	10
22	1554	6
22	1560	6
22	1572	10
22	1625	8
22	1645	7
22	1646	7
22	1650	8
22	1657	8
22	1672	5
22	1673	8
22	1693	5
22	1696	8
22	1697	4
22	1745	10
22	1746	4
22	1747	6
22	1750	9
22	1752	3
22	1763	4
22	1772	9
22	1773	8
22	1776	9
22	1777	8
22	1788	8
22	1789	7
22	1797	10
22	1837	7
22	1854	7
22	1887	7
22	1916	6
22	1938	8
22	1953	8
22	1959	3
22	1964	4
22	1976	8
22	1984	8
22	1995	8
22	2010	7
22	2011	7
22	2045	3
22	2055	7
22	2072	7
22	2096	7
22	2156	7
22	2177	6
22	2188	7
22	2196	9
22	2240	6
22	2284	9
22	2285	8
22	2294	8
22	2299	8
22	2344	7
22	2366	6
22	2406	7
22	2422	8
22	2450	6
22	2480	9
22	2502	7
22	2524	4
22	2526	10
22	2622	8
22	2623	9
22	2649	5
22	2658	10
22	2694	5
22	2850	4
22	2894	10
22	2918	8
22	2921	9
22	2963	8
22	2965	4
22	3424	10
22	3516	7
22	3670	8
22	3830	10
22	4041	9
22	4096	10
23	7	10
23	15	5
23	17	10
23	24	10
23	42	10
23	43	10
23	44	10
23	47	10
23	48	10
23	51	10
23	52	7
23	61	10
23	62	7
23	66	10
23	94	9
23	106	10
23	113	9
23	149	10
23	168	9
23	178	8
23	245	7
23	273	10
23	305	8
23	336	9
23	639	10
23	675	8
23	687	7
23	707	10
23	747	7
23	894	5
23	1112	8
23	1152	10
23	1282	8
23	1370	10
23	1373	10
24	7	10
24	15	9
24	16	10
24	17	10
24	24	8
24	26	2
24	28	10
24	32	8
24	37	10
24	38	10
24	42	5
24	43	10
24	47	10
24	51	10
24	52	10
24	58	6
24	61	5
24	62	10
24	66	10
24	69	10
24	80	10
24	87	10
24	94	5
24	106	5
24	109	4
24	112	3
24	113	5
24	138	3
24	139	4
24	144	4
24	152	5
24	157	10
24	159	5
24	168	8
24	176	2
24	178	7
24	220	5
24	223	6
24	245	5
24	256	3
24	305	10
24	336	5
24	338	6
24	343	6
24	363	5
24	543	7
24	566	4
24	632	1
24	639	10
24	656	7
24	675	10
24	687	2
24	707	10
24	747	5
24	786	10
24	821	7
24	823	2
24	838	3
24	894	8
24	979	2
24	994	10
24	1044	10
24	1112	6
24	1152	8
24	1239	3
24	1245	10
24	1258	3
24	1330	5
24	1370	6
24	1373	10
24	1375	3
